C056,8
C069,9
C035,8
C061,9
C001,8
C023,8
C002,8
C025,8
C026,9
C058,9
C065,8
C003,8
C039,9
C075,8
C034,8
C0AA,8
C067,8
C040,8
C048,8
C018,-1
C033,9
C024,8
C036,8
C071,8
C047,8
C045,8
C0EC,8
C027,8
C019,8
C017,8
C057,8
C041,8
C046,8
C043,8
C059,8
C072,9
C0B4,8
C054,6
C060,8
C042,8
C021,8
C030,9
C007,8
C051,8
C020,9
C022,8
C070,8
C050,8
C064,9
C028,8
C029,8
